inst_id,year,n_citations
I37490319,2012,146
I37490319,2013,72
I37490319,2014,569
I37490319,2015,662
I37490319,2016,169
I37490319,2017,156
I37490319,2018,211
I37490319,2019,334
I37490319,2020,339
I37490319,2021,396
I37490319,2022,638
I37490319,2023,837
I37490319,2024,570
I37490319,2025,104
I99542240,2006,88471
I99542240,2007,74057
I99542240,2008,84870
I99542240,2009,75580
I99542240,2010,86757
I99542240,2011,99006
I99542240,2012,100370
I99542240,2013,101691
I99542240,2014,107980
I99542240,2015,112733
I99542240,2016,119428
I99542240,2017,132834
I99542240,2018,119204
I99542240,2019,136477
I99542240,2020,141914
I99542240,2021,116880
I99542240,2022,76427
I99542240,2023,58664
I99542240,2024,34815
I99542240,2025,9959
I4210137511,2006,0
I4210137511,2007,0
I4210137511,2008,0
I4210137511,2009,1
I4210137511,2010,8
I4210137511,2011,1
I4210137511,2012,11
I4210137511,2013,17
I4210137511,2014,2
I4210137511,2015,1
I4210137511,2016,0
I4210137511,2017,14
I4210137511,2018,0
I4210137511,2019,9
I4210137511,2020,0
I4210137511,2021,9
I4210137511,2022,1
I4210137511,2023,19
I4210137511,2024,3
I4210137511,2025,0
I4210127704,2006,119
I4210127704,2007,0
I4210127704,2008,41
I4210127704,2009,43
I4210127704,2010,0
I4210127704,2011,0
I4210127704,2012,10
I4210127704,2013,145
I4210127704,2014,239
I4210127704,2015,220
I4210127704,2016,649
I4210127704,2017,790
I4210127704,2018,1599
I4210127704,2019,1107
I4210127704,2020,437
I4210127704,2021,814
I4210127704,2022,253
I4210127704,2023,660
I4210127704,2024,60
I4210127704,2025,8
I4210167020,2006,0
I4210167020,2007,0
I4210167020,2008,0
I4210167020,2009,0
I4210167020,2010,0
I4210167020,2011,0
I4210167020,2012,0
I4210167020,2013,0
I4210167020,2014,0
I4210167020,2015,0
I4210167020,2016,0
I4210167020,2017,3
I4210167020,2018,0
I4210167020,2019,1
I4210167020,2020,0
I4210167020,2021,0
I4210167020,2022,0
I4210167020,2023,0
I4210167020,2024,0
I4210167020,2025,0
I4210123141,2006,0
I4210123141,2007,0
I4210123141,2008,0
I4210123141,2009,0
I4210123141,2010,0
I4210123141,2011,0
I4210123141,2012,0
I4210123141,2013,0
I4210123141,2014,0
I4210123141,2015,0
I4210123141,2016,41
I4210123141,2017,16
I4210123141,2018,0
I4210123141,2019,22
I4210123141,2020,68
I4210123141,2021,41
I4210123141,2022,48
I4210123141,2023,20
I4210123141,2024,2
I4210123141,2025,4
I78545622,2006,0
I78545622,2007,0
I78545622,2008,25
I78545622,2009,0
I78545622,2010,0
I78545622,2011,348
I78545622,2012,281
I78545622,2013,502
I78545622,2014,481
I78545622,2015,698
I78545622,2016,921
I78545622,2017,2131
I78545622,2018,2807
I78545622,2019,7861
I78545622,2020,7976
I78545622,2021,2045
I78545622,2022,745
I78545622,2023,1827
I78545622,2024,1723
I78545622,2025,1762
I4405264861,2006,0
I4405264861,2007,0
I4405264861,2008,0
I4405264861,2009,0
I4405264861,2010,0
I4405264861,2011,0
I4405264861,2012,0
I4405264861,2013,0
I4405264861,2014,0
I4405264861,2015,0
I4405264861,2016,0
I4405264861,2017,0
I4405264861,2018,0
I4405264861,2019,0
I4405264861,2020,0
I4405264861,2021,0
I4405264861,2022,0
I4405264861,2023,0
I4405264861,2024,0
I4405264861,2025,0
I127206278,2006,12
I127206278,2007,123
I127206278,2008,63
I127206278,2009,175
I127206278,2010,154
I127206278,2011,97
I127206278,2012,341
I127206278,2013,773
I127206278,2014,605
I127206278,2015,721
I127206278,2016,575
I127206278,2017,1158
I127206278,2018,1131
I127206278,2019,1766
I127206278,2020,2713
I127206278,2021,2865
I127206278,2022,3116
I127206278,2023,2096
I127206278,2024,1804
I127206278,2025,958
I47844,2006,431
I47844,2007,467
I47844,2008,421
I47844,2009,542
I47844,2010,560
I47844,2011,517
I47844,2012,841
I47844,2013,1143
I47844,2014,2496
I47844,2015,1165
I47844,2016,1635
I47844,2017,1203
I47844,2018,582
I47844,2019,1460
I47844,2020,2013
I47844,2021,2995
I47844,2022,1848
I47844,2023,1673
I47844,2024,908
I47844,2025,298
I3133329336,2006,0
I3133329336,2007,73
I3133329336,2008,37
I3133329336,2009,1054
I3133329336,2010,0
I3133329336,2011,156
I3133329336,2012,918
I3133329336,2013,1
I3133329336,2014,14
I3133329336,2015,138
I3133329336,2016,49
I3133329336,2017,94
I3133329336,2018,360
I3133329336,2019,276
I3133329336,2020,63
I3133329336,2021,68
I3133329336,2022,33
I3133329336,2023,11
I3133329336,2024,135
I3133329336,2025,67
I4405259928,2006,0
I4405259928,2007,0
I4405259928,2008,0
I4405259928,2009,0
I4405259928,2010,0
I4405259928,2011,0
I4405259928,2012,0
I4405259928,2013,0
I4405259928,2014,0
I4405259928,2015,0
I4405259928,2016,0
I4405259928,2017,0
I4405259928,2018,0
I4405259928,2019,0
I4405259928,2020,0
I4405259928,2021,0
I4405259928,2022,0
I4405259928,2023,0
I4405259928,2024,0
I4405259928,2025,0
I4405266414,2006,0
I4405266414,2007,0
I4405266414,2008,0
I4405266414,2009,0
I4405266414,2010,0
I4405266414,2011,0
I4405266414,2012,0
I4405266414,2013,0
I4405266414,2014,0
I4405266414,2015,0
I4405266414,2016,0
I4405266414,2017,0
I4405266414,2018,0
I4405266414,2019,0
I4405266414,2020,0
I4405266414,2021,0
I4405266414,2022,0
I4405266414,2023,0
I4405266414,2024,0
I4405266414,2025,0
I4405262992,2006,0
I4405262992,2007,0
I4405262992,2008,0
I4405262992,2009,0
I4405262992,2010,0
I4405262992,2011,0
I4405262992,2012,0
I4405262992,2013,0
I4405262992,2014,0
I4405262992,2015,0
I4405262992,2016,0
I4405262992,2017,0
I4405262992,2018,0
I4405262992,2019,0
I4405262992,2020,0
I4405262992,2021,0
I4405262992,2022,0
I4405262992,2023,0
I4405262992,2024,0
I4405262992,2025,0
I3130915990,2006,111
I3130915990,2007,352
I3130915990,2008,392
I3130915990,2009,201
I3130915990,2010,286
I3130915990,2011,179
I3130915990,2012,67
I3130915990,2013,575
I3130915990,2014,897
I3130915990,2015,728
I3130915990,2016,670
I3130915990,2017,556
I3130915990,2018,1118
I3130915990,2019,859
I3130915990,2020,2198
I3130915990,2021,1575
I3130915990,2022,1020
I3130915990,2023,1210
I3130915990,2024,567
I3130915990,2025,156
I3129681422,2006,92
I3129681422,2007,4
I3129681422,2008,32
I3129681422,2009,0
I3129681422,2010,0
I3129681422,2011,34
I3129681422,2012,2
I3129681422,2013,15
I3129681422,2014,3
I3129681422,2015,82
I3129681422,2016,59
I3129681422,2017,136
I3129681422,2018,14
I3129681422,2019,95
I3129681422,2020,39
I3129681422,2021,66
I3129681422,2022,94
I3129681422,2023,310
I3129681422,2024,74
I3129681422,2025,21
I149840157,2006,0
I149840157,2007,0
I149840157,2008,927
I149840157,2009,1229
I149840157,2010,533
I149840157,2011,288
I149840157,2012,40
I149840157,2013,65
I149840157,2014,62
I149840157,2015,20
I149840157,2016,21
I149840157,2017,0
I149840157,2018,19
I149840157,2019,1
I149840157,2020,75
I149840157,2021,20
I149840157,2022,90
I149840157,2023,9
I149840157,2024,25
I149840157,2025,15
I184834183,2006,5479
I184834183,2007,6731
I184834183,2008,9062
I184834183,2009,9977
I184834183,2010,12161
I184834183,2011,14481
I184834183,2012,14203
I184834183,2013,17333
I184834183,2014,17200
I184834183,2015,20429
I184834183,2016,22216
I184834183,2017,31747
I184834183,2018,37670
I184834183,2019,43048
I184834183,2020,61979
I184834183,2021,79231
I184834183,2022,67497
I184834183,2023,46927
I184834183,2024,32103
I184834183,2025,11989
I3131979588,2006,0
I3131979588,2007,1
I3131979588,2008,0
I3131979588,2009,3
I3131979588,2010,0
I3131979588,2011,155
I3131979588,2012,105
I3131979588,2013,325
I3131979588,2014,390
I3131979588,2015,787
I3131979588,2016,442
I3131979588,2017,1014
I3131979588,2018,478
I3131979588,2019,362
I3131979588,2020,1327
I3131979588,2021,462
I3131979588,2022,409
I3131979588,2023,426
I3131979588,2024,753
I3131979588,2025,246
I224517680,2006,48
I224517680,2007,79
I224517680,2008,270
I224517680,2009,513
I224517680,2010,426
I224517680,2011,815
I224517680,2012,496
I224517680,2013,687
I224517680,2014,871
I224517680,2015,1216
I224517680,2016,1322
I224517680,2017,2012
I224517680,2018,2166
I224517680,2019,1460
I224517680,2020,2842
I224517680,2021,2011
I224517680,2022,1940
I224517680,2023,1302
I224517680,2024,808
I224517680,2025,381
I4210147342,2006,0
I4210147342,2007,0
I4210147342,2008,0
I4210147342,2009,0
I4210147342,2010,3
I4210147342,2011,0
I4210147342,2012,0
I4210147342,2013,5
I4210147342,2014,17
I4210147342,2015,0
I4210147342,2016,15
I4210147342,2017,89
I4210147342,2018,102
I4210147342,2019,297
I4210147342,2020,604
I4210147342,2021,479
I4210147342,2022,1246
I4210147342,2023,1059
I4210147342,2024,510
I4210147342,2025,282
I4210090507,2006,0
I4210090507,2007,0
I4210090507,2008,0
I4210090507,2009,0
I4210090507,2010,0
I4210090507,2011,0
I4210090507,2012,0
I4210090507,2013,0
I4210090507,2014,0
I4210090507,2015,0
I4210090507,2016,17
I4210090507,2017,0
I4210090507,2018,0
I4210090507,2019,0
I4210090507,2020,80
I4210090507,2021,467
I4210090507,2022,854
I4210090507,2023,523
I4210090507,2024,434
I4210090507,2025,162
I4405264345,2006,0
I4405264345,2007,0
I4405264345,2008,0
I4405264345,2009,0
I4405264345,2010,0
I4405264345,2011,0
I4405264345,2012,0
I4405264345,2013,0
I4405264345,2014,0
I4405264345,2015,0
I4405264345,2016,0
I4405264345,2017,0
I4405264345,2018,0
I4405264345,2019,0
I4405264345,2020,0
I4405264345,2021,0
I4405264345,2022,0
I4405264345,2023,0
I4405264345,2024,0
I4405264345,2025,0
I3129211915,2006,0
I3129211915,2007,0
I3129211915,2008,0
I3129211915,2009,0
I3129211915,2010,0
I3129211915,2011,0
I3129211915,2012,0
I3129211915,2013,11
I3129211915,2014,3
I3129211915,2015,14
I3129211915,2016,31
I3129211915,2017,93
I3129211915,2018,5
I3129211915,2019,106
I3129211915,2020,216
I3129211915,2021,117
I3129211915,2022,58
I3129211915,2023,75
I3129211915,2024,114
I3129211915,2025,42
I4405266407,2006,0
I4405266407,2007,0
I4405266407,2008,0
I4405266407,2009,0
I4405266407,2010,0
I4405266407,2011,0
I4405266407,2012,0
I4405266407,2013,0
I4405266407,2014,0
I4405266407,2015,0
I4405266407,2016,0
I4405266407,2017,0
I4405266407,2018,0
I4405266407,2019,0
I4405266407,2020,0
I4405266407,2021,0
I4405266407,2022,0
I4405266407,2023,0
I4405266407,2024,0
I4405266407,2025,0
I3132692309,2006,0
I3132692309,2007,0
I3132692309,2008,0
I3132692309,2009,0
I3132692309,2010,40
I3132692309,2011,0
I3132692309,2012,2
I3132692309,2013,13
I3132692309,2014,30
I3132692309,2015,21
I3132692309,2016,46
I3132692309,2017,175
I3132692309,2018,996
I3132692309,2019,400
I3132692309,2020,451
I3132692309,2021,202
I3132692309,2022,278
I3132692309,2023,139
I3132692309,2024,191
I3132692309,2025,135
I3129754710,2006,36
I3129754710,2007,17
I3129754710,2008,83
I3129754710,2009,67
I3129754710,2010,27
I3129754710,2011,38
I3129754710,2012,198
I3129754710,2013,194
I3129754710,2014,120
I3129754710,2015,47
I3129754710,2016,91
I3129754710,2017,190
I3129754710,2018,973
I3129754710,2019,954
I3129754710,2020,1119
I3129754710,2021,1163
I3129754710,2022,1052
I3129754710,2023,1085
I3129754710,2024,849
I3129754710,2025,214
I4405259617,2006,0
I4405259617,2007,0
I4405259617,2008,0
I4405259617,2009,0
I4405259617,2010,0
I4405259617,2011,0
I4405259617,2012,0
I4405259617,2013,0
I4405259617,2014,0
I4405259617,2015,0
I4405259617,2016,0
I4405259617,2017,0
I4405259617,2018,0
I4405259617,2019,0
I4405259617,2020,0
I4405259617,2021,0
I4405259617,2022,0
I4405259617,2023,0
I4405259617,2024,0
I4405259617,2025,0
I84524832,2006,16101
I84524832,2007,13444
I84524832,2008,17053
I84524832,2009,18954
I84524832,2010,21598
I84524832,2011,30670
I84524832,2012,28651
I84524832,2013,34052
I84524832,2014,36674
I84524832,2015,41852
I84524832,2016,47016
I84524832,2017,46335
I84524832,2018,45570
I84524832,2019,59354
I84524832,2020,76682
I84524832,2021,76588
I84524832,2022,68720
I84524832,2023,46147
I84524832,2024,31502
I84524832,2025,12594
I2800493640,2006,0
I2800493640,2007,0
I2800493640,2008,6
I2800493640,2009,0
I2800493640,2010,5
I2800493640,2011,8
I2800493640,2012,3
I2800493640,2013,37
I2800493640,2014,61
I2800493640,2015,10
I2800493640,2016,5
I2800493640,2017,23
I2800493640,2018,48
I2800493640,2019,177
I2800493640,2020,427
I2800493640,2021,102
I2800493640,2022,346
I2800493640,2023,72
I2800493640,2024,122
I2800493640,2025,22
I4210159855,2006,0
I4210159855,2007,0
I4210159855,2008,0
I4210159855,2009,0
I4210159855,2010,0
I4210159855,2011,1
I4210159855,2012,0
I4210159855,2013,0
I4210159855,2014,1
I4210159855,2015,1
I4210159855,2016,17
I4210159855,2017,25
I4210159855,2018,6
I4210159855,2019,39
I4210159855,2020,15
I4210159855,2021,44
I4210159855,2022,22
I4210159855,2023,12
I4210159855,2024,13
I4210159855,2025,6
I4405256813,2006,0
I4405256813,2007,0
I4405256813,2008,0
I4405256813,2009,0
I4405256813,2010,0
I4405256813,2011,0
I4405256813,2012,0
I4405256813,2013,0
I4405256813,2014,0
I4405256813,2015,0
I4405256813,2016,0
I4405256813,2017,0
I4405256813,2018,0
I4405256813,2019,0
I4405256813,2020,0
I4405256813,2021,0
I4405256813,2022,0
I4405256813,2023,0
I4405256813,2024,0
I4405256813,2025,0
I4405254148,2006,0
I4405254148,2007,0
I4405254148,2008,0
I4405254148,2009,0
I4405254148,2010,0
I4405254148,2011,0
I4405254148,2012,0
I4405254148,2013,0
I4405254148,2014,0
I4405254148,2015,0
I4405254148,2016,0
I4405254148,2017,0
I4405254148,2018,0
I4405254148,2019,0
I4405254148,2020,0
I4405254148,2021,0
I4405254148,2022,0
I4405254148,2023,0
I4405254148,2024,0
I4405254148,2025,0
I181933706,2006,22
I181933706,2007,270
I181933706,2008,69
I181933706,2009,164
I181933706,2010,166
I181933706,2011,140
I181933706,2012,79
I181933706,2013,574
I181933706,2014,750
I181933706,2015,176
I181933706,2016,2507
I181933706,2017,321
I181933706,2018,609
I181933706,2019,441
I181933706,2020,574
I181933706,2021,719
I181933706,2022,529
I181933706,2023,606
I181933706,2024,390
I181933706,2025,190
I4210114632,2006,13
I4210114632,2007,71
I4210114632,2008,347
I4210114632,2009,162
I4210114632,2010,175
I4210114632,2011,714
I4210114632,2012,902
I4210114632,2013,1624
I4210114632,2014,1510
I4210114632,2015,1791
I4210114632,2016,2150
I4210114632,2017,1803
I4210114632,2018,2748
I4210114632,2019,6925
I4210114632,2020,6415
I4210114632,2021,5549
I4210114632,2022,6514
I4210114632,2023,3656
I4210114632,2024,2180
I4210114632,2025,920
I54231130,2006,418
I54231130,2007,686
I54231130,2008,1098
I54231130,2009,1090
I54231130,2010,941
I54231130,2011,1156
I54231130,2012,901
I54231130,2013,765
I54231130,2014,1034
I54231130,2015,435
I54231130,2016,777
I54231130,2017,1018
I54231130,2018,1129
I54231130,2019,1863
I54231130,2020,1898
I54231130,2021,2648
I54231130,2022,3673
I54231130,2023,2226
I54231130,2024,1554
I54231130,2025,631
I3130258093,2006,165
I3130258093,2007,41
I3130258093,2008,0
I3130258093,2009,0
I3130258093,2010,79
I3130258093,2011,2
I3130258093,2012,116
I3130258093,2013,15
I3130258093,2014,49
I3130258093,2015,1
I3130258093,2016,6
I3130258093,2017,100
I3130258093,2018,52
I3130258093,2019,3
I3130258093,2020,4
I3130258093,2021,25
I3130258093,2022,16
I3130258093,2023,30
I3130258093,2024,9
I3130258093,2025,51
I4210135199,2006,0
I4210135199,2007,0
I4210135199,2008,22
I4210135199,2009,11
I4210135199,2010,0
I4210135199,2011,0
I4210135199,2012,0
I4210135199,2013,0
I4210135199,2014,14
I4210135199,2015,4
I4210135199,2016,0
I4210135199,2017,248
I4210135199,2018,0
I4210135199,2019,33
I4210135199,2020,94
I4210135199,2021,346
I4210135199,2022,237
I4210135199,2023,237
I4210135199,2024,51
I4210135199,2025,14
I80693520,2006,4090
I80693520,2007,3353
I80693520,2008,3259
I80693520,2009,6867
I80693520,2010,4904
I80693520,2011,5531
I80693520,2012,6391
I80693520,2013,7429
I80693520,2014,7044
I80693520,2015,6317
I80693520,2016,7615
I80693520,2017,9508
I80693520,2018,7208
I80693520,2019,11066
I80693520,2020,17635
I80693520,2021,16817
I80693520,2022,12254
I80693520,2023,7654
I80693520,2024,3856
I80693520,2025,2439
I65734018,2006,112
I65734018,2007,112
I65734018,2008,92
I65734018,2009,181
I65734018,2010,73
I65734018,2011,250
I65734018,2012,219
I65734018,2013,348
I65734018,2014,157
I65734018,2015,223
I65734018,2016,357
I65734018,2017,323
I65734018,2018,702
I65734018,2019,502
I65734018,2020,1778
I65734018,2021,1169
I65734018,2022,1177
I65734018,2023,1069
I65734018,2024,1282
I65734018,2025,176
I3129592236,2006,79
I3129592236,2007,0
I3129592236,2008,50
I3129592236,2009,0
I3129592236,2010,64
I3129592236,2011,91
I3129592236,2012,0
I3129592236,2013,38
I3129592236,2014,79
I3129592236,2015,82
I3129592236,2016,25
I3129592236,2017,62
I3129592236,2018,18
I3129592236,2019,256
I3129592236,2020,38
I3129592236,2021,80
I3129592236,2022,236
I3129592236,2023,251
I3129592236,2024,323
I3129592236,2025,443
I4405263046,2006,0
I4405263046,2007,0
I4405263046,2008,0
I4405263046,2009,0
I4405263046,2010,0
I4405263046,2011,0
I4405263046,2012,0
I4405263046,2013,0
I4405263046,2014,0
I4405263046,2015,0
I4405263046,2016,0
I4405263046,2017,0
I4405263046,2018,0
I4405263046,2019,0
I4405263046,2020,0
I4405263046,2021,0
I4405263046,2022,0
I4405263046,2023,0
I4405263046,2024,0
I4405263046,2025,0
I4405261401,2006,0
I4405261401,2007,0
I4405261401,2008,0
I4405261401,2009,0
I4405261401,2010,0
I4405261401,2011,0
I4405261401,2012,0
I4405261401,2013,0
I4405261401,2014,0
I4405261401,2015,0
I4405261401,2016,0
I4405261401,2017,0
I4405261401,2018,0
I4405261401,2019,0
I4405261401,2020,0
I4405261401,2021,0
I4405261401,2022,0
I4405261401,2023,0
I4405261401,2024,0
I4405261401,2025,0
I4210091427,2006,0
I4210091427,2007,0
I4210091427,2008,0
I4210091427,2009,0
I4210091427,2010,0
I4210091427,2011,0
I4210091427,2012,0
I4210091427,2013,186
I4210091427,2014,33
I4210091427,2015,22
I4210091427,2016,37
I4210091427,2017,0
I4210091427,2018,94
I4210091427,2019,2
I4210091427,2020,0
I4210091427,2021,0
I4210091427,2022,0
I4210091427,2023,0
I4210091427,2024,0
I4210091427,2025,2
I4210132729,2006,8
I4210132729,2007,50
I4210132729,2008,122
I4210132729,2009,28
I4210132729,2010,99
I4210132729,2011,41
I4210132729,2012,20
I4210132729,2013,30
I4210132729,2014,64
I4210132729,2015,0
I4210132729,2016,0
I4210132729,2017,0
I4210132729,2018,0
I4210132729,2019,19
I4210132729,2020,0
I4210132729,2021,32
I4210132729,2022,0
I4210132729,2023,9
I4210132729,2024,3
I4210132729,2025,42
I59272784,2006,1339
I59272784,2007,1309
I59272784,2008,794
I59272784,2009,1341
I59272784,2010,1824
I59272784,2011,2641
I59272784,2012,2046
I59272784,2013,3483
I59272784,2014,3943
I59272784,2015,4673
I59272784,2016,5847
I59272784,2017,4833
I59272784,2018,5936
I59272784,2019,7909
I59272784,2020,10775
I59272784,2021,12002
I59272784,2022,11173
I59272784,2023,9130
I59272784,2024,5477
I59272784,2025,1632
I124391630,2006,375
I124391630,2007,231
I124391630,2008,10
I124391630,2009,539
I124391630,2010,61
I124391630,2011,194
I124391630,2012,152
I124391630,2013,299
I124391630,2014,170
I124391630,2015,226
I124391630,2016,10
I124391630,2017,28
I124391630,2018,173
I124391630,2019,148
I124391630,2020,304
I124391630,2021,652
I124391630,2022,249
I124391630,2023,465
I124391630,2024,554
I124391630,2025,297
I4210129615,2006,0
I4210129615,2007,0
I4210129615,2008,1
I4210129615,2009,0
I4210129615,2010,0
I4210129615,2011,0
I4210129615,2012,0
I4210129615,2013,0
I4210129615,2014,2
I4210129615,2015,13
I4210129615,2016,45
I4210129615,2017,162
I4210129615,2018,71
I4210129615,2019,6
I4210129615,2020,35
I4210129615,2021,0
I4210129615,2022,6
I4210129615,2023,57
I4210129615,2024,6
I4210129615,2025,2
I42869670,2006,178
I42869670,2007,65
I42869670,2008,107
I42869670,2009,396
I42869670,2010,512
I42869670,2011,400
I42869670,2012,1335
I42869670,2013,1980
I42869670,2014,2781
I42869670,2015,2550
I42869670,2016,8705
I42869670,2017,6894
I42869670,2018,5897
I42869670,2019,7911
I42869670,2020,7731
I42869670,2021,12984
I42869670,2022,8703
I42869670,2023,6309
I42869670,2024,5305
I42869670,2025,2946
I4405265965,2006,0
I4405265965,2007,0
I4405265965,2008,0
I4405265965,2009,0
I4405265965,2010,0
I4405265965,2011,0
I4405265965,2012,0
I4405265965,2013,0
I4405265965,2014,0
I4405265965,2015,0
I4405265965,2016,0
I4405265965,2017,0
I4405265965,2018,0
I4405265965,2019,0
I4405265965,2020,0
I4405265965,2021,0
I4405265965,2022,0
I4405265965,2023,0
