"inst_id","name","club","metric"
"I4210159313","International Academy for Engineering and Media Science","club1","n_citations"
"I4210159855","All Saints University Lango","club1","n_citations"
"I4210159989","United States International University Africa","club1","n_citations"
"I4210160534","Instituto Superior Politecnico de Tete","club1","n_citations"
"I4210160645","Institut National du Bâtiment et des Travaux Publics","club1","n_citations"
"I4210160877","École Nationale Supérieure de l'Administration","club1","n_citations"
"I4210161264","College of Business Education","club1","n_citations"
"I4210161365","Libyan Academy","club1","n_citations"
"I4210162108","Institut National des Sciences de l'Archéologie et du Patrimoine","club1","n_citations"
"I4210162380","École Normale Supérieure de Bouzareah Alger","club1","n_citations"
"I4210162553","University College of Technology","club1","n_citations"
"I4210162801","École de Gouvernance et d'Économie de Rabat","club1","n_citations"
"I4210162948","Institute of Petroleum Studies Kampala","club1","n_citations"
"I4210163272","Universite des Sciences Appliquée et Management","club1","n_citations"
"I4210163474","Universidade Lusófona da Guiné","club1","n_citations"
"I4210163663","LEAP Science and Maths Schools","club1","n_citations"
"I4210163681","United African University of Tanzania","club1","n_citations"
"I4210163774","International Crops Research Institute for the Semi-Arid Tropics","club1","n_citations"
"I4210164448","Universidade Lusíada de Angola","club1","n_citations"
"I4210165095","Institut Supérieur de Technologie Médicale","club1","n_citations"
"I4210165387","Institut Supérieur d'Etudes Sociales","club1","n_citations"
"I4210165398","University of Bandundu","club1","n_citations"
"I4210165476","Lebanese International University of Mauritania","club1","n_citations"
"I4210165537","Kumi University","club1","n_citations"
"I4210165634","Africa Nazarene University","club1","n_citations"
"I4210165748","École Royale Navale","club1","n_citations"
"I4210165767","University of Gharyan","club1","n_citations"
"I4210165873","École Polyvalente Supérieure d'Informatique et d'Électronique","club1","n_citations"
"I4210166331","University College of Aviation and Technology","club1","n_citations"
"I4210166634","École Supérieure d'Informatique Appliquée","club1","n_citations"
"I4210166830","University of Kalemie","club1","n_citations"
"I4210167020","Akobo Heritage and Memorial University","club1","n_citations"
"I4210167133","University of Military Science and Technology","club1","n_citations"
"I4210167216","École Royale de l'Air de Marrakech","club1","n_citations"
"I4210167265","Institut Supérieur Pédagogique Technique","club1","n_citations"
"I4210167342","Universite Adventiste de Lukanga","club1","n_citations"
"I42869670","Arba Minch University","club1","n_citations"
"I4287427","University of Lomé","club1","n_citations"
"I43480833","Kyambogo University","club1","n_citations"
"I4387152903","Zintan University","club1","n_citations"
"I4387153060","Bomet University College","club1","n_citations"
"I4387153630","Local Government Training Institute","club1","n_citations"
"I4392738204","University Centre of Maghnia","club1","n_citations"
"I4399598453","Botswana University of Agriculture and Natural Resources","club1","n_citations"
"I4399657971","University of Media, Arts and Communication","club1","n_citations"
"I4403386471","Injibara University","club1","n_citations"
"I4403928187","Afya na Haki Institute","club1","n_citations"
"I4403928223","Klintaps University College of Health and Allied Sciences","club1","n_citations"
"I44288286","Daystar University","club1","n_citations"
"I44738892","Joseph Sarwuan Tarka University Makurdi","club1","n_citations"
"I45230691","Ladoke Akintola University of Technology","club1","n_citations"
"I4537092","Addis Ababa University","club1","n_citations"
"I47844","Al Akhawayn University","club1","n_citations"
"I50219554","University of Laghouat","club1","n_citations"
"I53279716","Ahfad University for Women","club1","n_citations"
"I54231130","Ambrose Alli University","club1","n_citations"
"I54316950","University of Jendouba","club1","n_citations"
"I55167344","University of Kairouan","club1","n_citations"
"I57092466","Bahir Dar University","club1","n_citations"
"I59196294","University of Ngaoundéré","club1","n_citations"
"I59272784","Arab Academy for Science, Technology, and Maritime Transport","club1","n_citations"
"I61869032","Ahram Canadian University","club1","n_citations"
"I63596082","Tunis El Manar University","club1","n_citations"
"I6406202","University of Benin","club1","n_citations"
"I64351976","University of Maiduguri","club1","n_citations"
"I64838667","Karary University","club1","n_citations"
"I65734018","American University of Nigeria","club1","n_citations"
"I68916915","University of Gabès","club1","n_citations"
"I69072986","University of Mauritius","club1","n_citations"
"I70593384","Lead City University","club1","n_citations"
"I72227227","Makerere University","club1","n_citations"
"I7435137","Marien Ngouabi University","club1","n_citations"
"I77072003","University of Kordofan","club1","n_citations"
"I78157869","University of Gezira","club1","n_citations"
"I78545622","Aksum University","club1","n_citations"
"I80693520","American University in Cairo","club1","n_citations"
"I82889322","Catholic University of Eastern Africa","club1","n_citations"
"I83259278","Manouba University","club1","n_citations"
"I83291730","University for Development Studies","club1","n_citations"
"I83332908","University of Blida","club1","n_citations"
"I84524832","Alexandria University","club1","n_citations"
"I86539363","University of Asmara","club1","n_citations"
"I865572129","Adama Science and Technology University","club1","n_citations"
"I87482320","University of Management and Technology","club1","n_citations"
"I8764889","University of Gondar","club1","n_citations"
"I89008938","University of Eastern Africa, Baraton","club1","n_citations"
"I90546491","University of Limpopo","club1","n_citations"
"I90978372","Mahatma Gandhi Institute","club1","n_citations"
"I91041137","Assiut University","club1","n_citations"
"I91080651","International Centre for Genetic Engineering and Biotechnology","club1","n_citations"
"I919958821","Bayero University Kano","club1","n_citations"
"I92808645","Uganda Christian University","club1","n_citations"
"I92834545","École Supérieure de Commerce","club1","n_citations"
"I95023434","University of KwaZulu-Natal","club1","n_citations"
"I96840727","Cheikh Anta Diop University","club1","n_citations"
"I98243723","Kwara State University","club1","n_citations"
"I99297268","University of Hassan II Casablanca","club1","n_citations"
"I99542240","Akademia","club1","n_citations"
"I100116408","University of Port Harcourt","club1","international_share_any"
"I100236772","St. Lawrence University","club1","international_share_any"
"I100352790","Abia State University","club1","international_share_any"
"I101993903","Namibia University of Science and Technology","club1","international_share_any"
"I10627620","Kogi State University","club1","international_share_any"
"I106980716","Adamawa State University","club1","international_share_any"
"I107720978","Ain Shams University","club1","international_share_any"
"I108714496","Tunis University","club1","international_share_any"
"I108754898","Badji Mokhtar-Annaba University","club1","international_share_any"
"I109121592","Zimbabwe Open University","club1","international_share_any"
"I111908491","Women's University in Africa","club1","international_share_any"
"I112713213","Université Gaston Berger","club1","international_share_any"
"I113643904","Beni-Suef University","club1","international_share_any"
"I114499477","University of Fort Hare","club1","international_share_any"
"I114564095","University of Ouargla","club1","international_share_any"
"I114794399","Suez Canal University","club1","international_share_any"
"I116082035","Kenya Medical Training College","club1","international_share_any"
"I116970179","University of Jijel","club1","international_share_any"
"I117467261","Great Zimbabwe University","club1","international_share_any"
"I117723502","University of N'Djamena","club1","international_share_any"
"I118185606","Aga Khan University","club1","international_share_any"
"I11892038","University of Nigeria","club1","international_share_any"
"I119444248","Nkumba University","club1","international_share_any"
"I12003341","National University of Science and Technology","club1","international_share_any"
"I123698207","Fountain University","club1","international_share_any"
"I124391630","Arab Open University","club1","international_share_any"
"I125485651","University Frères Mentouri Constantine 1","club1","international_share_any"
"I12553626","University of Zululand","club1","international_share_any"
"I126477371","Mohammed V University","club1","international_share_any"
"I126541806","Lagos State University","club1","international_share_any"
"I127206278","Akwa Ibom State University","club1","international_share_any"
"I12789410","Ahmadu Bello University","club1","international_share_any"
"I1283442259","Madda Walabu University","club1","international_share_any"
"I12859529","University of Nairobi","club1","international_share_any"
"I1288970718","Mohamed-Cherif Messaadia University","club1","international_share_any"
"I129615261","Vaal University of Technology","club1","international_share_any"
"I129628643","Université Joseph Ki-Zerbo","club1","international_share_any"
"I130309236","Kafrelsheikh University","club1","international_share_any"
"I130359222","Université Abdou Moumouni","club1","international_share_any"
"I131736796","University of Health Sciences","club1","international_share_any"
"I1317634868","Institute for Educational Planning and Administration","club1","international_share_any"
